instance,instance_path,customers,instance_type,solver,solver_parallel_jobs,status,time_sec,solution_found,evs,distance,error
R219_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R219_C15x_n.txt,15,Random,ALNS,1,ok,0.6973682450006891,True,2,594.3371566315909,
R219_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R219_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0008870439996826462,True,4,650.6090352990017,
R220_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R220_C15x_n.txt,15,Random,ALNS,1,ok,0.4401945540012093,True,2,501.7738078780234,
R220_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R220_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006463079989771359,True,3,543.4187465809588,
R221_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R221_C15x_n.txt,15,Random,ALNS,1,ok,0.5778258939972147,True,2,547.5779441868444,
R221_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R221_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007212529999378603,True,2,553.9723718276502,
R222_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R222_C15x_n.txt,15,Random,ALNS,1,ok,0.7201124269995489,True,2,538.7563127392809,
R222_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R222_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0008601789995736908,True,3,569.0309263878569,
R223_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R223_C15x_n.txt,15,Random,ALNS,1,ok,0.6119300629979989,True,2,542.1257151238188,
R223_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R223_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007192939992819447,True,4,558.0019660544091,
R224_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R224_C15x_n.txt,15,Random,ALNS,1,ok,0.6265062149977894,True,2,541.8884422443916,
R224_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R224_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007051459979265928,True,3,561.1491219248209,
R225_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R225_C15x_n.txt,15,Random,ALNS,1,ok,0.584080966997135,True,2,489.34555336068047,
R225_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R225_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006749289968865924,True,3,490.1492524446287,
R226_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R226_C15x_n.txt,15,Random,ALNS,1,ok,0.6791007659994648,True,2,592.3951954178534,
R226_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R226_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007551500020781532,True,3,579.6022774490299,
R227_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R227_C15x_n.txt,15,Random,ALNS,1,ok,0.5588932200007548,True,2,537.8474884663627,
R227_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R227_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007123559989850037,True,3,605.9881734594433,
R228_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R228_C15x_n.txt,15,Random,ALNS,1,ok,0.5807933300020522,True,2,612.8822367067597,
R228_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R228_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007369410013779998,True,4,584.5552204162905,
R229_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R229_C15x_n.txt,15,Random,ALNS,1,ok,0.5818165939999744,True,2,564.9743603085975,
R229_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R229_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007473760015273001,True,3,619.8748200720021,
R230_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R230_C15x_n.txt,15,Random,ALNS,1,ok,0.6856378789998416,True,2,506.58633802860584,
R230_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R230_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0008494419998896774,True,3,544.8431832595788,
R231_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R231_C15x_n.txt,15,Random,ALNS,1,ok,0.4741160449993913,True,2,531.3579369908659,
R231_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R231_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006267799981287681,True,3,590.3181244599613,
R232_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R232_C15x_n.txt,15,Random,ALNS,1,ok,0.5423805310019816,True,2,580.7250896028893,
R232_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R232_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007641749980393797,True,3,605.3329093944776,
R233_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R233_C15x_n.txt,15,Random,ALNS,1,ok,0.5060161280016473,True,2,584.221215875042,
R233_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R233_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0010037909996754024,True,3,619.3102411709881,
R234_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R234_C15x_n.txt,15,Random,ALNS,1,ok,0.44523032600045553,True,2,513.0865654153139,
R234_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R234_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006303049995040055,True,4,570.2894761287845,
R235_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R235_C15x_n.txt,15,Random,ALNS,1,ok,0.9530165639989718,True,2,562.2913146237249,
R235_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R235_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0008086650013865437,True,3,592.8394085105205,
R236_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R236_C15x_n.txt,15,Random,ALNS,1,ok,0.4555833500016888,True,2,535.0078922603245,
R236_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R236_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006704299994453322,True,4,519.1920444231903,
R237_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R237_C15x_n.txt,15,Random,ALNS,1,ok,0.5871346390013059,True,2,557.9691045674776,
R237_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R237_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006773280001652893,True,3,577.1029313519639,
R238_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R238_C15x_n.txt,15,Random,ALNS,1,ok,0.7580478540003242,True,2,519.2822050804031,
R238_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R238_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0008723229984752834,True,4,569.4793991230857,
R239_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R239_C15x_n.txt,15,Random,ALNS,1,ok,0.5859047399972042,True,2,544.242480127515,
R239_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R239_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007337569986702874,True,4,556.5295335374547,
R240_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R240_C15x_n.txt,15,Random,ALNS,1,ok,0.6088931739977852,True,2,517.5497200509827,
R240_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R240_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006674890028079972,True,3,584.2424499456225,
R241_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R241_C15x_n.txt,15,Random,ALNS,1,ok,0.5885731500020484,True,2,487.7379078539015,
R241_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R241_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006541490001836792,True,2,498.9834613829672,
R242_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R242_C15x_n.txt,15,Random,ALNS,1,ok,0.9567441020008118,True,1,489.23281756320915,
R242_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R242_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0008074409997789189,True,2,532.2763717378865,
R243_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R243_C15x_n.txt,15,Random,ALNS,1,ok,0.5718901670006744,True,2,530.2094731001636,
R243_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R243_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0006831909995526075,True,4,514.6607444239668,
R244_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R244_C15x_n.txt,15,Random,ALNS,1,ok,0.5719480700026907,True,2,539.986289955963,
R244_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R244_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007718000015302096,True,4,590.345524615411,
R245_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R245_C15x_n.txt,15,Random,ALNS,1,ok,0.5733264920017973,True,2,533.2143297619642,
R245_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R245_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007474759986507706,True,3,562.5554412450903,
R246_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R246_C15x_n.txt,15,Random,ALNS,1,ok,0.6984105320007075,True,2,585.4247502535444,
R246_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R246_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0009583729988662526,True,4,618.6373894176352,
R247_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R247_C15x_n.txt,15,Random,ALNS,1,ok,0.4604392879991792,True,2,511.1863979415566,
R247_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R247_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007132099999580532,True,4,550.1449400325811,
R248_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R248_C15x_n.txt,15,Random,ALNS,1,ok,0.5474983899985091,True,2,584.9064769442496,
R248_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R248_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007424959985655732,True,5,619.9547679345326,
R249_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R249_C15x_n.txt,15,Random,ALNS,1,ok,0.4542111980008485,True,2,490.54633233828,
R249_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R249_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.0007165520000853576,True,4,545.8990311211323,
R250_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R250_C15x_n.txt,15,Random,ALNS,1,ok,0.46469059900118737,True,2,556.4580719539451,
R250_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/R250_C15x_n.txt,15,Random,ClarkeWright,1,ok,0.000641417002043454,True,4,574.9855608076493,
RC101_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC101_C15x_n.txt,15,Mixed,ALNS,1,ok,0.5081634769994707,True,6,713.7002104443831,
RC101_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC101_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0019178600014129188,True,6,713.7002104443831,
RC102_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC102_C15x_n.txt,15,Mixed,ALNS,1,ok,0.28855643499991857,True,6,679.2070307264021,
RC102_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC102_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0018602870004542638,True,6,685.9521823733116,
RC103_C15x.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC103_C15x.txt,15,Mixed,ALNS,1,ok,0.3120508690008137,True,6,632.9542474942091,
RC103_C15x.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC103_C15x.txt,15,Mixed,ClarkeWright,1,ok,0.002212677001807606,True,6,649.3510501814025,
RC104_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC104_C15x_n.txt,15,Mixed,ALNS,1,ok,0.528088248000131,True,4,539.6044780354795,
RC104_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC104_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.005947673998889513,True,4,575.5715163297081,
RC105_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC105_C15x_n.txt,15,Mixed,ALNS,1,ok,0.38338108899915824,True,6,717.0112339976392,
RC105_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC105_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.004647807996661868,True,6,733.5679642888862,
RC106_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC106_C15x_n.txt,15,Mixed,ALNS,1,ok,0.46578041599786957,True,4,665.4870787248458,
RC106_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC106_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0009800759980862495,True,6,822.8755945419291,
RC107_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC107_C15x_n.txt,15,Mixed,ALNS,1,ok,0.4292515010019997,True,4,666.6944089354175,
RC107_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC107_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.007917705999716418,True,5,711.1298897560304,
RC108_C15x.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC108_C15x.txt,15,Mixed,ALNS,1,ok,0.5405947059989558,True,5,622.1560922307253,
RC108_C15x.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC108_C15x.txt,15,Mixed,ClarkeWright,1,ok,0.0018704450012592133,True,5,643.3635187840833,
RC110_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC110_C15x_n.txt,15,Mixed,ALNS,1,ok,0.39399688800040167,True,5,662.4436800242883,
RC110_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC110_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0025239069982490037,True,6,724.1660639994174,
RC111_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC111_C15x_n.txt,15,Mixed,ALNS,1,ok,0.4086425789973873,True,6,760.870510353564,
RC111_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC111_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0034907959998236038,True,7,787.2147126127769,
RC112_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC112_C15x_n.txt,15,Mixed,ALNS,1,ok,0.5216652090020943,True,4,584.8153491281344,
RC112_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC112_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0017802120019041467,True,5,636.9750441676226,
RC113_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC113_C15x_n.txt,15,Mixed,ALNS,1,ok,0.5273951529998158,True,6,686.0310765157263,
RC113_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC113_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.004321143998822663,True,6,770.1707020376016,
RC114_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC114_C15x_n.txt,15,Mixed,ALNS,1,ok,0.3953475669986801,True,5,736.6728443666099,
RC114_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC114_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0015952790017763618,True,8,890.0450618993848,
RC115_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC115_C15x_n.txt,15,Mixed,ALNS,1,ok,0.35460253600103897,True,5,607.2079463072896,
RC115_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC115_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.004189401999610709,True,5,615.4747244915584,
RC116_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC116_C15x_n.txt,15,Mixed,ALNS,1,ok,0.2834902799986594,True,6,742.4339466933799,
RC116_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC116_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0036188499980198685,True,7,765.4908572095292,
RC117_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC117_C15x_n.txt,15,Mixed,ALNS,1,ok,0.35616171899891924,True,6,664.0657714768511,
RC117_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC117_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.001300725998589769,True,6,732.9458668058876,
RC118_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC118_C15x_n.txt,15,Mixed,ALNS,1,ok,0.5897074139975302,True,5,722.6125551061482,
RC118_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC118_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0037983190013619605,True,7,767.8179243431803,
RC119_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC119_C15x_n.txt,15,Mixed,ALNS,1,ok,0.2989611379998678,True,6,693.1470151319285,
RC119_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC119_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.003657725999801187,True,6,721.8295099761643,
RC120_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC120_C15x_n.txt,15,Mixed,ALNS,1,ok,0.22750228199947742,True,5,592.7445321192727,
RC120_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC120_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0018390490004094318,True,5,614.5071642854931,
RC121_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC121_C15x_n.txt,15,Mixed,ALNS,1,ok,0.5637986479996471,True,5,677.0929432044381,
RC121_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC121_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.004008114003227092,True,7,721.7331517201751,
RC122_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC122_C15x_n.txt,15,Mixed,ALNS,1,ok,0.41628155499711283,True,5,617.3542017396106,
RC122_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC122_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.005798065998533275,True,6,662.659032305241,
RC123_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC123_C15x_n.txt,15,Mixed,ALNS,1,ok,0.46686893600053736,True,5,658.4992372233904,
RC123_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC123_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0014383239977178164,True,6,683.1411682751651,
RC124_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC124_C15x_n.txt,15,Mixed,ALNS,1,ok,0.2746929570021166,True,8,906.8279571410256,
RC124_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC124_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.007673257001442835,True,8,906.8279571410256,
RC125_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC125_C15x_n.txt,15,Mixed,ALNS,1,ok,0.4712591349998547,True,4,593.793918385586,
RC125_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC125_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.00449515700165648,True,6,661.4847255295217,
RC126_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC126_C15x_n.txt,15,Mixed,ALNS,1,ok,0.4431046760000754,True,5,701.8517238513116,
RC126_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC126_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.003745411999261705,True,6,765.4137570468496,
RC127_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC127_C15x_n.txt,15,Mixed,ALNS,1,ok,0.43466033799995785,True,5,645.8193371963534,
RC127_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC127_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0014694290002807975,True,5,673.8546436869821,
RC128_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC128_C15x_n.txt,15,Mixed,ALNS,1,ok,0.42151127499892027,True,5,638.4682423825631,
RC128_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC128_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.00344609700186993,True,6,718.9449378012634,
RC129_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC129_C15x_n.txt,15,Mixed,ALNS,1,ok,0.3270486239998718,True,9,992.951918234095,
RC129_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC129_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.01416170599986799,True,9,992.951918234095,
RC130_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC130_C15x_n.txt,15,Mixed,ALNS,1,ok,0.4223949180013733,True,6,760.797913234309,
RC130_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC130_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0015331440008594655,True,7,830.518883260259,
RC131_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC131_C15x_n.txt,15,Mixed,ALNS,1,ok,0.49507163199814386,True,6,704.7699577594113,
RC131_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC131_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0024505059991497546,True,6,787.1673703067532,
RC132_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC132_C15x_n.txt,15,Mixed,ALNS,1,ok,0.4132225309986097,True,5,683.3466482543448,
RC132_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC132_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0017293860000791028,True,5,683.3466482543448,
RC133_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC133_C15x_n.txt,15,Mixed,ALNS,1,ok,0.3674703699980455,True,4,597.686122953863,
RC133_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC133_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0022696529995300807,True,5,612.0678626826069,
RC134_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC134_C15x_n.txt,15,Mixed,ALNS,1,ok,0.5055748869999661,True,6,664.0412872253012,
RC134_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC134_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.002783396001177607,True,6,671.153022831268,
RC135_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC135_C15x_n.txt,15,Mixed,ALNS,1,ok,0.41381468400140875,True,6,898.9360717523207,
RC135_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC135_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.002293588997417828,True,8,944.8271574744637,
RC136_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC136_C15x_n.txt,15,Mixed,ALNS,1,ok,0.20289062400115654,True,6,669.9622499127643,
RC136_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC136_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.0010013829996751156,True,6,713.1864344008544,
RC137_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC137_C15x_n.txt,15,Mixed,ALNS,1,ok,0.4349609050004801,True,5,603.017865638734,
RC137_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC137_C15x_n.txt,15,Mixed,ClarkeWright,1,ok,0.00481515299907187,True,5,603.017865638734,
RC138_C15x_n.txt,/home/vast/2E-EVRP_Clarke-Wright_vs_EA/data/Customer_15/RC138_C15x_n.txt,15,Mixed,ALNS,1,ok,0.3736469350005791,True,7,730.4679024946531,
